,string_X_train,Y_label,EXPNO,from,predict,class,預測部門代號
7153,CIF HAIPHONG VIETNAMABS RESIN GRADE NO ABSAG 15A1HTOTAL 216000 KGSUNIT PRICE USD25 3K G,3K,4A,202105.xlsx,"[' 3K ', 'AG 15A1', ' GRADE ', 'ABS RESIN', ' RESIN ']",rule,4A
7154,PROPYLENE COPOLYMER  GRADE  NO K9017QUANTITY 19800 MTHS CODE 390230PROFORMA INVOICE S5037COST AND FREIGHT HOUSTON USA,GRADE,4A,202105.xlsx,"[' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7155,PROPYLENE COPOLYMER  GRADE  NO K8802QUANTITY 302400 MTHS CODE 390230PROFORMA INVOICE S5039COST AND FREIGHT NEW YORK USA,GRADE,4A,202105.xlsx,"[' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7156,PROPYLENE COPOLYMER  GRADE  NO K8802QUANTITY 302400 MTHS CODE 390230PROFORMA INVOICE S5039COST AND FREIGHT NEW YORK USA,GRADE,4A,202105.xlsx,"[' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7157,PROPYLENE COPOLYMER  GRADE  NO K8802QUANTITY 302400 MTHS CODE 390230PROFORMA INVOICE S5039COST AND FREIGHT NEW YORK USA,GRADE,4A,202105.xlsx,"[' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7158,PROPYLENE COPOLYMER  GRADE  NO K4650QUANTITY 19800 MTHS CODE 390230PROFORMA INVOICE S5038COST AND FREIGHT NEW YORK USA,GRADE,4A,202105.xlsx,"[' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7159,TRADE TERM CFR ANY PORT IN CHINACOMMODITY MONO ETHYLENE GLYCOL MEGQUANTITY600000MT05PCTUNIT PRICEUSD66000MTPACKINGIN BULK,MONO ETHYLENE GLYCOL,2A,202105.xlsx,['MONO ETHYLENE GLYCOL MEG'],rule,2A
7160,TRADE TERM CFR ANY PORT IN CHINACOMMODITY MONO ETHYLENE GLYCOL MEGQUANTITY600000MT05PCTUNIT PRICEUSD66000MTPACKINGIN BULK,MONO ETHYLENE GLYCOL,2A,202105.xlsx,['MONO ETHYLENE GLYCOL MEG'],rule,2A
7161,TRADE TERM CFR ANY PORT IN CHINACOMMODITY MONO ETHYLENE GLYCOL MEGQUANTITY600000MT05PCTUNIT PRICEUSD66000MTPACKINGIN BULK,MONO ETHYLENE GLYCOL,2A,202105.xlsx,['MONO ETHYLENE GLYCOL MEG'],rule,2A
7162,PROPYLENE COPOLYMER  GRADE  NO B8001QUANTITY 10800 MTHS CODE 390230PROFORMA INVOICE S5035COST AND FREIGHT NEW YORK USA,GRADE,4A,202105.xlsx,"[' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7163,ITEM   DESCRIPTION        QUANTITY   UNIT PRICE                            MTS        EURMTTAIRILAC ABS RESINS1       GRADE  NO AE8000     16         25002      GRADE NO AG23AT      3         2520TAIRILAC ASA RESINS3      GRADE NO WG1800      3         2580       NATURAL4      GRADE NO WG1800      2         2650       BLACK COLOR RAL9005TAIRILOY PCABS RESINS5      GRADE NO AC2000      2         3250       NATURAL6      GRADE NO AC2000      2         3290       BLACK COLOR A20B7      GRADE NO AC3100      2         3625       NATURAL8      GRADE NO AC3100      2         3700       BALCK COLOR A2AAAS PER PROFORMA INVOICE NO B5046 DATED 20 MAY 2021DELIVERY TERMS CIF ANCONA PORT ITALY                AS PER INCOTERMS R 2020 ICC,GRADE,4A,202105.xlsx,"[' AE8000 ', ' GRADE ', 'ABS RESIN', ' ABS ', ' ASA ']",rule,4A
7164,COUNTRY OF ORIGIN  TAIWANPRICE TERMS  CIF SOUTH KOREA ANY PORT COPPER CLAD LAMINATES TW134137 8000 SHEETS USD30190000TOTAL AMOUNT USD30190000,COPPER CLAD LAMINATES,2M,202105.xlsx,['COPPER CLAD LAMINATES'],rule,2M
7165,COUNTRY OF ORIGIN  TAIWANPRICE TERMS  CIF SOUTH KOREA ANY PORT COPPER CLAD LAMINATES TW134137 8000 SHEETS USD30190000TOTAL AMOUNT USD30190000,COPPER CLAD LAMINATES,2M,202105.xlsx,['COPPER CLAD LAMINATES'],rule,2M
7166,COMMODITY MONO ETHYLENE GLYCOL QUANTITY3000000MTUNIT PRICEUSD66000MTTOTAL AMOUNTUSD198000000PACKING IN BULKCFR ANY PORT IN CHINA,MONO ETHYLENE GLYCOL,2A,202105.xlsx,['MONO ETHYLENE GLYCOL'],rule,2A
7167,COMMODITY MONO ETHYLENE GLYCOL QUANTITY3000000MTUNIT PRICEUSD66000MTTOTAL AMOUNTUSD198000000PACKING IN BULKCFR ANY PORT IN CHINA,MONO ETHYLENE GLYCOL,2A,202105.xlsx,['MONO ETHYLENE GLYCOL'],rule,2A
7168,COMMODITY PVC RESINS60 105MTUNIT PRICEUSD1580MT CIF CAT LAIVIETNAMPACKING25 KGS IN PP WOVEN BAG WITH PE LAMINATEDHS CODE390410,PVC RESINS60,11,202105.xlsx,"[' PP ', ' PE ', 'PVC RESINS60']",rule,23
7169,CIF HONG KONGPROPYLENE COPOLYMER  GRADE  NOK8802QUANTITY64MTUNIT PRICEUSD1470MT,GRADE,4A,202105.xlsx,"[' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7170,COMMODITY  MONO ETHYLENE GLYCOL  MEGQUANTITY 2000MTUNIT PRICE USD68000MTAMOUNT USD136000000PRICE TERM CFR FUZHOU CHINAPACKING IN BULKORIGIN TAIWAN,MONO ETHYLENE GLYCOL,2A,202105.xlsx,['MONO ETHYLENE GLYCOL'],rule,2A
7176,NAME OF PRODUCT  PURIFIED ISOPHTHALIC  ACID PIAQUANTITY         20 MT PRICE USD 1665MTPACKING          500KG KG JUMBO BAG WITH PALLETSTRADE TERM       CIFCALDERACOSTA RICA,ACID,48,202105.xlsx,[' ACID '],rule,1A
7178,PURIFIED ISOPHTHALIC  ACID  PIAQUANTITY 10000MTUNIT PRICE USD120800MTORIGIN TAIWANPACKING 500KGBAG OR 1000KGBAGCIF CHANGZHOUCHINA,ACID,48,202105.xlsx,[' ACID '],rule,1A
7179,102 MTS OF ABS RESINS  GRADE  NO  AG15A1HACRYLONITRILE BUTADIENE STYRENEDETAIL OF COMMODITY AND SPECIFICATIONQUANTITY NET WEIGHT AND UNIT PRICE AS PER BENEFICIARY PROFORMA INVOICE NOB5036 DATED 10052021,GRADE,4A,202105.xlsx,"['ACRYLONITRILE BUTADIENE STYRENE', ' GRADE ', 'ABS RESIN', ' ABS ']",rule,4A
7180,102 MTS OF ABS RESINS  GRADE  NO  AG15A1HACRYLONITRILE BUTADIENE STYRENEDETAIL OF COMMODITY AND SPECIFICATIONQUANTITY NET WEIGHT AND UNIT PRICE AS PER BENEFICIARY PROFORMA INVOICE NOB5036 DATED 10052021,GRADE,4A,202105.xlsx,"['ACRYLONITRILE BUTADIENE STYRENE', ' GRADE ', 'ABS RESIN', ' ABS ']",rule,4A
7181,EVA  TAISOX 7470M QUANTITY 100MTUNIT PRICE USD261500MT CIF SHATIAN PORT CHINATOTAL VALUE USD26150000GOODS UNDER CONTRACT NO H0LW43GOODS ORIGIN TAIWAN,TAISOX 7470M,18,202105.xlsx,"[' TAISOX ', 'TAISOX 7470M']",rule,18
7182,1ABS AG15A1 QUANTITY5000MT  UNIT PRICEUSD250000MTCIF NINGBO CHINA2ABS  AX4100  QUANTITY1800MT  UNIT PRICEUSD280000MTCIF NINGBO CHINAORIGINTAIWANPACKINGIN 25KGS BAGS25MTS LOOSE LOADED INTO EACH 40FTCONTAINER OR IN 25KGS BAGS18MTS LOOSE LOADED INTO EACH 20FTCONTAINER,AX4100,4A,202105.xlsx,[' AX4100 '],rule,4A
7183,1ABS AG15A1 QUANTITY5000MT  UNIT PRICEUSD250000MTCIF NINGBO CHINA2ABS  AX4100  QUANTITY1800MT  UNIT PRICEUSD280000MTCIF NINGBO CHINAORIGINTAIWANPACKINGIN 25KGS BAGS25MTS LOOSE LOADED INTO EACH 40FTCONTAINER OR IN 25KGS BAGS18MTS LOOSE LOADED INTO EACH 20FTCONTAINER,AX4100,4A,202105.xlsx,[' AX4100 '],rule,4A
7185,234 METRIC TONS OF ABS RESIN  GRADE  NOAG15A1HAT USD258000 PER METRIC TONPACKING PACKED IN 25KGS PER BAG  18MT LOOSE LOADING         IN EACH 20 CONTAINERCIF HONG KONG  ANY PORT IN CHINA,GRADE,4A,202105.xlsx,"[' GRADE ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7187,COMMODITY DIETHYLENE GLYCOL DEG A  GRADE QUANTITY1000000MT  5UNIT PRICE USD86500MT TOTAL AMOUNTUSD 865000005PACKING IN BULKPRICE TERMCFR DONGGUAN CHINA,GRADE,2A,202105.xlsx,"['DIETHYLENE GLYCOL DEG', ' GRADE ']",rule,2A
7192,A PROPYLENE COPOLYMER  GRADE  NOK7009AH25 MTS AT USD161000MTPRICE TERM CIF HONG KONG,GRADE,4A,202105.xlsx,"[' PROPYLENE ', ' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7196,1COMMODITY HDPE  TAISOX 9001 QUANTITY 50MTUNIT PRICE USD125000MTCONTRACT NOH0LX392COMMODITY HDPE TAISOX 9001QUANTITY 100MTUNIT PRICE USD128000MTCONTRACT NOH0LX57PRICE TERM FOB ANY PORT IN TAIWANORIGIN TAIWANPACKING IN 25KGBAG,TAISOX 9001,18,202105.xlsx,"[' TAISOX ', 'HDPE TAISOX', ' HDPE ', 'TAISOX 9001']",rule,18
7197,1COMMODITY HDPE  TAISOX 9001 QUANTITY 50MTUNIT PRICE USD125000MTCONTRACT NOH0LX392COMMODITY HDPE TAISOX 9001QUANTITY 100MTUNIT PRICE USD128000MTCONTRACT NOH0LX57PRICE TERM FOB ANY PORT IN TAIWANORIGIN TAIWANPACKING IN 25KGBAG,TAISOX 9001,18,202105.xlsx,"[' TAISOX ', 'HDPE TAISOX', ' HDPE ', 'TAISOX 9001']",rule,18
7199, PHTHALIC ANHYDRIDE  PA QTY  180 MT 18 FCLPRICEUSD 980 MTAS PER PROFORMA INVOICE NO NP1439 DT 26032021TERMS CIF NHAVA SHEVA INDIAINCOTERMS 2020,PHTHALIC ANHYDRIDE,27,202105.xlsx,"['PHTHALIC ANHYDRIDE', ' PA ']",rule,27
7202,COMMODITY  MONOETHYLENE GLYCOL MEGQUANTITY 1000MT 5PROVISIONAL UNIT PRICE USD66000MTPRICE TERM CFR NINGBO CHINAPACKING IN BULKORIGIN TAIWAN,MONOETHYLENE GLYCOL,2A,202105.xlsx,['MONOETHYLENE GLYCOL'],rule,2A
7203,43000 KGS OF VISCOSE STAPLE FIBER 125DX38MM BRIGHT HIGH TENACITY RAW WHITE A  GRADE  AT USD 195KGALL OTHER DETAILS AS PER BENEFICIARY PROFORMA INVOICE NOFCFC2020280 DATED 19 MAY 2021CFR KARACHI SEAPORT PAKISTAN INCOTERM 2020,GRADE,41,202105.xlsx,"[' BRIGHT ', 'VISCOSE STAPLE FIBER', ' GRADE ']",rule,41
7204,TERMS OF PRICE  CIF INCHEONORIGIN  TAIWANHS NO  3921909090 GLASS EPOXY PREPREG DETAILS AS PER OFFER NOKIMS_210520_TW159,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7205,TERMS OF PRICE  CIF INCHEONORIGIN  TAIWANHS NO  3921909090 GLASS EPOXY PREPREG DETAILS AS PER OFFER NOKIMS_210520_TW159,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7206,TERMS OF PRICE  CIF INCHEONORIGIN  TAIWANHS NO  3921909090 GLASS EPOXY PREPREG DETAILS AS PER OFFER NOKIMS_210520_TW159,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7207,TERMS OF PRICE  CIF INCHEONORIGIN  TAIWANHS NO  3921909090 GLASS EPOXY PREPREG DETAILS AS PER OFFER NOKIMS_210520_TW159,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7208,TERMS OF PRICE  CIF INCHEONORIGIN  TAIWANHS NO  3921909090 GLASS EPOXY PREPREG DETAILS AS PER OFFER NOKIMS_210520_TW159,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7209,TERMS OF PRICE  CIF INCHEONORIGIN  TAIWANHS NO  3921909090 GLASS EPOXY PREPREG DETAILS AS PER OFFER NOKIMS_210520_TW159,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7210,TERMS OF PRICE  CIF INCHEONORIGIN  TAIWANHS NO  3921909090 GLASS EPOXY PREPREG DETAILS AS PER OFFER NOKIMS_210520_TW159,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7211,TERMS OF PRICE  CIF INCHEONORIGIN  TAIWANHS NO  3921909090 GLASS EPOXY PREPREG DETAILS AS PER OFFER NOKIMS_210520_TW159,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7212,TERMS OF PRICE  CIF INCHEONORIGIN  TAIWANHS NO  3921909090 GLASS EPOXY PREPREG DETAILS AS PER OFFER NOKIMS_210520_TW159,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7213,PURIFIED ISOPHTHALIC  ACID PIAQUANTITY 40MTUNIT PRICE USD128000MTAMOUNT USD5120000CIF SHANGHAI CHINA,ACID,48,202105.xlsx,[' ACID '],rule,1A
7215,TAIRILIN BRAND POLYESTER FILM B  GRADE        9U12U    20000 KGS      15U19U    20000 KGSCIF SHANGHAI PORT CHINA,GRADE,2E,202105.xlsx,"[' GRADE ', 'POLYESTER FILM', ' POLYESTER ']",rule,2E
7216,TAIRILIN BRAND POLYESTER FILM B  GRADE        9U12U    20000 KGS      15U19U    20000 KGSCIF SHANGHAI PORT CHINA,GRADE,2E,202105.xlsx,"[' GRADE ', 'POLYESTER FILM', ' POLYESTER ']",rule,2E
7221,DESCRIPTION  PURIFIED ISOPHTHALIC  ACID PIAQUANTITY40MT UNIT PRICE USD128000MTCIF HONGWAN PORT OF ZHUHAI CHINA                             TOTAL AMOUNTUSD5120000PRICE TERMCIF HONGWAN  PORT  ZHUHAI CHINA,ACID,48,202105.xlsx,[' ACID '],rule,1A
7224,3200 MT OF HIPS RESIN  GRADE  NO HP9450AS PER PI NO75005DDMAY152021TERMS OF DELIVERYCIF SOKHNA PORTEGYPT FREE OUT,GRADE,4A,202105.xlsx,"[' HIPS ', 'HIPS RESIN', ' GRADE ', ' RESIN ']",rule,4A
7225,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7226,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7227,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7228,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7229,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7230,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7231,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7232,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7233,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7234,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7235,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7236,ABS RESIN AG15A1H  ABS RESIN  AG15A0   ABS RESIN AG12A0 HIPS RESIN HP8250  HIPS RESIN HP9450DELIVERY TERM CIP ANY PORT OF INDONESIA  VIETNAM  CHINA HK,AG15A0,4A,202105.xlsx,"[' AG12A0 ', ' HIPS ', 'HIPS RESIN', ' AG15A0 ', 'ABS RESIN', ' RESIN ', ' ABS ']",rule,4A
7237,WOVEN  GLASS EPOXY PREPREG  NYP1 7628 AND 2116 NP140B 1080 AND2116  FOR USE IN THE MANUFACTURE OF LAMINATED PLASTIC SHEETSROLLS TUBES AND RODS WHICH ARE SOLD TO A VARIETY OFMANUFACTURING COMPANIES FOR THE MANUFACTURE OF THEIR PRODUCTSCOST INSURANCE  FREIGHT NEW YORK NY,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7238,WOVEN  GLASS EPOXY PREPREG  NYP1 7628 AND 2116 NP140B 1080 AND2116  FOR USE IN THE MANUFACTURE OF LAMINATED PLASTIC SHEETSROLLS TUBES AND RODS WHICH ARE SOLD TO A VARIETY OFMANUFACTURING COMPANIES FOR THE MANUFACTURE OF THEIR PRODUCTSCOST INSURANCE  FREIGHT NEW YORK NY,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7239,WOVEN  GLASS EPOXY PREPREG  NYP1 7628 AND 2116 NP140B 1080 AND2116  FOR USE IN THE MANUFACTURE OF LAMINATED PLASTIC SHEETSROLLS TUBES AND RODS WHICH ARE SOLD TO A VARIETY OFMANUFACTURING COMPANIES FOR THE MANUFACTURE OF THEIR PRODUCTSCOST INSURANCE  FREIGHT NEW YORK NY,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7240,WOVEN  GLASS EPOXY PREPREG  NYP1 7628 AND 2116 NP140B 1080 AND2116  FOR USE IN THE MANUFACTURE OF LAMINATED PLASTIC SHEETSROLLS TUBES AND RODS WHICH ARE SOLD TO A VARIETY OFMANUFACTURING COMPANIES FOR THE MANUFACTURE OF THEIR PRODUCTSCOST INSURANCE  FREIGHT NEW YORK NY,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7241,WOVEN  GLASS EPOXY PREPREG  NYP1 7628 AND 2116 NP140B 1080 AND2116  FOR USE IN THE MANUFACTURE OF LAMINATED PLASTIC SHEETSROLLS TUBES AND RODS WHICH ARE SOLD TO A VARIETY OFMANUFACTURING COMPANIES FOR THE MANUFACTURE OF THEIR PRODUCTSCOST INSURANCE  FREIGHT NEW YORK NY,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7242,WOVEN  GLASS EPOXY PREPREG  NYP1 7628 AND 2116 NP140B 1080 AND2116  FOR USE IN THE MANUFACTURE OF LAMINATED PLASTIC SHEETSROLLS TUBES AND RODS WHICH ARE SOLD TO A VARIETY OFMANUFACTURING COMPANIES FOR THE MANUFACTURE OF THEIR PRODUCTSCOST INSURANCE  FREIGHT NEW YORK NY,GLASS EPOXY PREPREG,2M,202105.xlsx,"['GLASS EPOXY PREPREG', ' PREPREG ']",rule,2M
7243,10000 MTS OF PROPYLENE COPOLYMER GRADE  NOK7009AS PER PI NOS5024 AND S5025 DD 12052021TERMS OF DELIVERY CIF SOKHNA PORTEGYPT FREEOUT,GRADE,4A,202105.xlsx,"[' PROPYLENE ', ' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7244,10000 MTS OF PROPYLENE COPOLYMER GRADE  NOK7009AS PER PI NOS5024 AND S5025 DD 12052021TERMS OF DELIVERY CIF SOKHNA PORTEGYPT FREEOUT,GRADE,4A,202105.xlsx,"[' PROPYLENE ', ' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7246,DESCRIPTION TAIRILIN BRAND POLYESTER FILM B  GRADE  1113MICRONQUANTITY 40000KGUNIT PRICE CNY65KGAMOUNT CNY26000000TRADE TERM CIF DALIANCHINAORIGIN TAIWAN,GRADE,2E,202105.xlsx,"[' TAIRILIN ', ' GRADE ', 'POLYESTER FILM', ' POLYESTER ']",rule,2E
7248,TERMS OF PRICE  CFR FUZHOU CHINACOUNTRY OF ORIGIN  TAIWANCOMMODITY MONO ETHYLENE GLYCOLMEG IN BULKQUANTITY  2000 MTUNIT PRICE  USD 68000MT PACKING  IN BULK ,PACKING  IN BULK,2A,202105.xlsx,"['MONO ETHYLENE GLYCOL', 'PACKING  IN BULK']",rule,2A
7251,COVERING 100 PERCENT OF INVOICE VALUE OF GOODS ANDOR SERVICESDESCRIBED AS48 MT OF PROPYLENE COPOLYMER  GRADE  B8001 REF PO NO 45662331CIF VANCOUVER CANADA INCOTERMS 2020,GRADE,4A,202105.xlsx,"[' PROPYLENE ', ' GRADE ', 'PROPYLENE COPOLYMER']",rule,4A
7252,1 QUANTITY  107500 KGS   VISCOSE STAPLE FIBER TAIRIYON BRAND    125D X 44MM BRIGHT HIGH TENACITY RAW WHITE  A  GRADE    AT THE RATE USD 195 PER KG2 QUANTITY  107500 KGS   VISCOSE STAPLE FIBER TAIRIYON BRAND    125D X 51MM BRIGHT HIGH TENACITY RAW WHITE  A GRADE   AT THE RATE USD 195 PER KGCFR KARACHI SEAPORTPAKISTANALL OTHER DETAILS AS PER BENEFICIARYS PROFORMA INVOICE NO FCFC2020276 DATED24MAY2021,GRADE,41,202105.xlsx,"[' BRIGHT ', ' TAIRIYON ', ' GRADE ', 'VISCOSE STAPLE FIBER TAIRIYON']",rule,41
7253,1 QUANTITY  107500 KGS   VISCOSE STAPLE FIBER TAIRIYON BRAND    125D X 44MM BRIGHT HIGH TENACITY RAW WHITE  A  GRADE    AT THE RATE USD 195 PER KG2 QUANTITY  107500 KGS   VISCOSE STAPLE FIBER TAIRIYON BRAND    125D X 51MM BRIGHT HIGH TENACITY RAW WHITE  A GRADE   AT THE RATE USD 195 PER KGCFR KARACHI SEAPORTPAKISTANALL OTHER DETAILS AS PER BENEFICIARYS PROFORMA INVOICE NO FCFC2020276 DATED24MAY2021,GRADE,41,202105.xlsx,"[' BRIGHT ', ' TAIRIYON ', ' GRADE ', 'VISCOSE STAPLE FIBER TAIRIYON']",rule,41
7254,COVERING 100 PERCENT OF INVOICE VALUE OF GOODS ANDOR SERVICESDESCRIBED AS48 MT OF PROPYLENE COPOLYMER  GRADE  K9017 REF PO NO 45662329CIF VANCOUVER CANADA INCOTERMS 2020,GRADE,4A,202105.xlsx,"[' PROPYLENE ', ' GRADE ', ' K9017 ', 'PROPYLENE COPOLYMER']",rule,4A
7255,COVERING 100 PERCENT OF INVOICE VALUE OF GOODS ANDOR SERVICESDESCRIBED AS504 MT OF POLYSTYRENE  GRADE  HP8250 REF PO NO 45662352CIF VANCOUVER CANADA INCOTERMS 2020,GRADE,4A,202105.xlsx,"[' POLYSTYRENE ', ' GRADE ']",rule,4A
7256,COVERING 100 PERCENT OF INVOICE VALUE OF GOODS ANDOR SERVICESDESCRIBED AS504 MT OF POLYSTYRENE  GRADE  HP8250 REF PO NO 45662352CIF VANCOUVER CANADA INCOTERMS 2020,GRADE,4A,202105.xlsx,"[' POLYSTYRENE ', ' GRADE ']",rule,4A
7257,COVERING 100 PERCENT OF INVOICE VALUE OF GOODS ANDOR SERVICESDESCRIBED AS24 MT OF PROPYLENE COPOLYMER  GRADE  K9017 REF PO NO 45662346CIF VANCOUVER CANADA INCOTERMS 2020,GRADE,4A,202105.xlsx,"[' PROPYLENE ', ' GRADE ', ' K9017 ', 'PROPYLENE COPOLYMER']",rule,4A
7260,CFR KEAMARI KARACHI SEAPORT PAKISTANQTY 7200 MTS OF  PHTHALIC ANHYDRIDE  PA AT USD 97500 PER MTAS PER BENEFICIARYS PROFORMA INVOICE NO NP1568 DATED 19052021,PHTHALIC ANHYDRIDE,27,202105.xlsx,"['PHTHALIC ANHYDRIDE', ' PA ']",rule,27
7261, COPPER CLAD LAMINATES   8200 SHEETSAS PER PURCHASE ORDER NO PO0079269 PO0079487 PO0079668 ANDPO0080435TRADE TERM CIF PENANG PORT MALAYSIA,COPPER CLAD LAMINATES,2M,202105.xlsx,['COPPER CLAD LAMINATES'],rule,2M
